Date,Name,Price 
2018-05-10,ZNGA,3.93
2018-08-23,ZNGA,3.93
2018-09-24,ZNGA,3.93
2018-12-31,ZNGA,3.93
2012-09-13,AMD,3.92
2017-10-19,ZNGA,3.92
2017-11-03,ZNGA,3.92
2018-01-02,ZNGA,3.92
2018-09-19,ZNGA,3.92
2018-09-21,ZNGA,3.92
2019-01-03,ZNGA,3.92
2013-06-05,AMD,3.91
2013-06-07,AMD,3.91
2013-09-25,AMD,3.91
2013-10-04,AMD,3.91
2013-11-14,ZNGA,3.91
2014-03-12,AMD,3.91
2014-03-27,AMD,3.91
2014-07-31,AMD,3.91
2014-09-15,AMD,3.91
2017-09-20,ZNGA,3.91
2018-01-08,ZNGA,3.91
2012-08-23,AMD,3.9
2012-09-14,AMD,3.9
2013-06-12,AMD,3.9
2013-07-22,AMD,3.9
2013-10-02,AMD,3.9
2013-10-03,AMD,3.9
2014-04-28,ZNGA,3.9
2014-05-01,ZNGA,3.9
2017-10-31,ZNGA,3.9
2017-11-09,ZNGA,3.9
2017-11-16,ZNGA,3.9
2018-05-09,ZNGA,3.9
2018-10-25,ZNGA,3.9
2012-09-12,AMD,3.89
2013-09-26,AMD,3.89
2014-03-18,AMD,3.89
2017-11-10,ZNGA,3.89
2018-01-04,ZNGA,3.89
2018-01-05,ZNGA,3.89
2018-01-10,ZNGA,3.89
2018-11-07,ZNGA,3.89
2018-12-28,ZNGA,3.89
2013-12-30,ZNGA,3.88
2014-03-28,AMD,3.88
2014-04-07,AMD,3.88
2014-09-18,AMD,3.88
2017-09-19,ZNGA,3.88
2017-10-18,ZNGA,3.88
2017-11-02,ZNGA,3.88
2018-01-09,ZNGA,3.88
2018-10-08,ZNGA,3.88
2018-12-27,ZNGA,3.88
2013-06-20,AMD,3.87
2013-09-10,AMD,3.87
2013-12-31,AMD,3.87
2014-05-09,AMD,3.87
2016-05-20,AMD,3.87
2017-09-21,ZNGA,3.87
2017-10-23,ZNGA,3.87
2017-11-13,ZNGA,3.87
2018-05-08,ZNGA,3.87
2013-05-09,AMD,3.86
2013-09-27,AMD,3.86
2013-10-01,AMD,3.86
2013-10-07,AMD,3.86
2014-03-13,AMD,3.86
2014-05-02,ZNGA,3.86
2017-11-06,ZNGA,3.86
2018-03-15,ZNGA,3.86
2018-08-09,ZNGA,3.86
2012-08-27,AMD,3.85
2013-09-17,AMD,3.85
2013-12-30,AMD,3.85
2014-03-11,AMD,3.85
2014-03-14,AMD,3.85
2014-04-10,AMD,3.85
2017-09-22,ZNGA,3.85
2017-11-14,ZNGA,3.85
2018-03-26,ZNGA,3.85
2018-08-01,ZNGA,3.85
2013-10-01,ZNGA,3.84
2014-05-05,ZNGA,3.84
2016-05-18,AMD,3.84
2017-09-13,ZNGA,3.84
2017-10-02,ZNGA,3.84
2017-10-03,ZNGA,3.84
2017-10-16,ZNGA,3.84
2017-10-17,ZNGA,3.84
2017-11-01,ZNGA,3.84
2017-11-15,ZNGA,3.84
2018-07-30,ZNGA,3.84
2013-11-18,ZNGA,3.839
2013-05-08,AMD,3.83
2013-05-16,AMD,3.83
2013-09-13,AMD,3.83
2013-09-20,AMD,3.83
2013-10-11,AMD,3.83
2014-07-18,AMD,3.83
2017-09-18,ZNGA,3.83
2017-10-13,ZNGA,3.83
2017-11-08,ZNGA,3.83
2018-03-20,ZNGA,3.83
2018-10-26,ZNGA,3.83
2013-07-26,AMD,3.82
2013-07-30,AMD,3.82
2013-08-05,AMD,3.82
2013-08-14,AMD,3.82
2013-09-11,AMD,3.82
2013-09-16,AMD,3.82
2013-10-02,ZNGA,3.82
2014-07-30,AMD,3.82
2014-09-17,AMD,3.82
2017-09-15,ZNGA,3.82
2017-10-04,ZNGA,3.82
2017-10-05,ZNGA,3.82
2017-10-30,ZNGA,3.82
2017-12-07,ZNGA,3.82
2018-03-16,ZNGA,3.82
2018-08-10,ZNGA,3.82
2018-12-26,ZNGA,3.82
2013-08-01,AMD,3.81
2013-09-30,AMD,3.81
2013-11-13,ZNGA,3.81
2014-03-10,AMD,3.81
2014-09-16,AMD,3.81
2014-09-19,AMD,3.81
2017-09-25,ZNGA,3.81
2018-03-22,ZNGA,3.81
2018-08-13,ZNGA,3.81
2013-08-02,AMD,3.8
2013-09-24,AMD,3.8
2013-11-05,ZNGA,3.8
2013-12-26,AMD,3.8
2013-12-31,ZNGA,3.8
2014-03-17,AMD,3.8
2014-07-22,AMD,3.8
2017-12-04,ZNGA,3.8
2018-01-16,ZNGA,3.8
2018-01-17,ZNGA,3.8
2018-03-23,ZNGA,3.8
2018-10-24,ZNGA,3.8
2012-08-28,AMD,3.79
2013-09-23,AMD,3.79
2013-10-10,AMD,3.79
2014-04-15,AMD,3.79
2014-07-29,AMD,3.79
2016-05-16,AMD,3.79
2016-05-17,AMD,3.79
2017-06-23,ZNGA,3.79
2017-09-12,ZNGA,3.79
2017-10-06,ZNGA,3.79
2017-10-24,ZNGA,3.79
2018-07-31,ZNGA,3.79
2018-11-08,ZNGA,3.79
2013-09-25,ZNGA,3.785
2013-09-27,ZNGA,3.78
2013-10-28,ZNGA,3.78
2013-12-27,AMD,3.78
2014-07-21,AMD,3.78
2017-06-26,ZNGA,3.78
2017-07-21,ZNGA,3.78
2017-09-29,ZNGA,3.78
2017-12-08,ZNGA,3.78
2012-08-29,AMD,3.77
2013-07-31,AMD,3.77
2013-12-24,AMD,3.77
2016-05-19,AMD,3.77
2017-09-14,ZNGA,3.77
2017-10-27,ZNGA,3.77
2017-12-05,ZNGA,3.77
2018-03-14,ZNGA,3.77
2018-05-07,ZNGA,3.77
2013-10-04,ZNGA,3.76
2014-04-16,AMD,3.76
2014-07-23,AMD,3.76
2014-07-25,AMD,3.76
2014-09-22,AMD,3.76
2017-07-20,ZNGA,3.76
2017-08-09,ZNGA,3.76
2017-10-25,ZNGA,3.76
2018-05-04,ZNGA,3.76
2018-08-14,ZNGA,3.76
2018-11-02,ZNGA,3.76
2012-09-11,AMD,3.75
2013-07-29,AMD,3.75
2013-09-12,AMD,3.75
2013-12-23,AMD,3.75
2017-07-24,ZNGA,3.75
2017-08-31,ZNGA,3.75
2018-01-18,ZNGA,3.75
2018-03-12,ZNGA,3.75
2018-03-19,ZNGA,3.75
2018-12-12,ZNGA,3.75
2016-05-02,AMD,3.74
2017-07-25,ZNGA,3.74
2017-08-30,ZNGA,3.74
2017-09-01,ZNGA,3.74
2017-09-11,ZNGA,3.74
2017-10-12,ZNGA,3.74
2018-08-20,ZNGA,3.74
2018-08-21,ZNGA,3.74
2013-11-04,ZNGA,3.735
2013-03-12,ZNGA,3.73
2014-03-06,AMD,3.73
2014-07-24,AMD,3.73
2014-07-28,AMD,3.73
2016-04-27,AMD,3.73
2017-09-27,ZNGA,3.73
2017-09-28,ZNGA,3.73
2017-10-26,ZNGA,3.73
2018-01-22,ZNGA,3.73
2018-01-26,ZNGA,3.73
2013-10-25,ZNGA,3.729
2012-08-31,AMD,3.72
2013-08-06,AMD,3.72
2013-10-08,AMD,3.72
2013-12-10,AMD,3.72
2014-02-19,AMD,3.72
2017-07-26,ZNGA,3.72
2017-10-09,ZNGA,3.72
2018-01-19,ZNGA,3.72
2018-01-23,ZNGA,3.72
2018-03-09,ZNGA,3.72
2018-08-17,ZNGA,3.72
2018-12-13,ZNGA,3.72
2013-08-08,AMD,3.71
2014-02-24,AMD,3.71
2014-02-27,AMD,3.71
2014-02-28,AMD,3.71
2014-03-05,AMD,3.71
2014-04-14,AMD,3.71
2014-05-06,ZNGA,3.71
2017-06-09,ZNGA,3.71
2017-06-27,ZNGA,3.71
2017-06-28,ZNGA,3.71
2017-08-08,ZNGA,3.71
2017-10-10,ZNGA,3.71
2018-03-08,ZNGA,3.71
2018-11-05,ZNGA,3.71
2018-11-06,ZNGA,3.71
2018-12-14,ZNGA,3.71
2013-11-06,ZNGA,3.705
2012-08-30,AMD,3.7
2013-03-14,ZNGA,3.7
2013-07-25,AMD,3.7
2013-10-07,ZNGA,3.7
2014-02-11,AMD,3.7
2014-02-13,AMD,3.7
2014-02-18,AMD,3.7
2014-02-26,AMD,3.7
2014-03-04,AMD,3.7
2014-09-24,AMD,3.7
2017-07-19,ZNGA,3.7
2017-09-26,ZNGA,3.7
2017-10-11,ZNGA,3.7
2017-12-06,ZNGA,3.7
2018-03-13,ZNGA,3.7
2018-03-27,ZNGA,3.7
2018-08-15,ZNGA,3.7
2018-08-16,ZNGA,3.7
2018-12-17,ZNGA,3.7
2013-08-07,AMD,3.69
2013-08-13,AMD,3.69
2013-08-15,AMD,3.69
2013-09-09,AMD,3.69
2013-10-21,ZNGA,3.69
2013-10-29,ZNGA,3.69
2013-12-12,AMD,3.69
2013-12-13,AMD,3.69
2013-12-20,AMD,3.69
2014-02-12,AMD,3.69
2014-02-14,AMD,3.69
2014-02-20,AMD,3.69
2014-02-21,AMD,3.69
2014-02-25,AMD,3.69
2014-04-17,AMD,3.69
2014-09-23,AMD,3.69
2017-06-16,ZNGA,3.69
2017-08-03,ZNGA,3.69
2017-09-07,ZNGA,3.69
2018-01-25,ZNGA,3.69
2018-02-01,ZNGA,3.69
2018-02-07,ZNGA,3.69
2018-12-19,ZNGA,3.69
2013-12-11,AMD,3.68
2016-05-06,AMD,3.68
2017-06-19,ZNGA,3.68
2017-09-08,ZNGA,3.68
2018-03-28,ZNGA,3.68
2018-12-18,ZNGA,3.68
2013-09-30,ZNGA,3.671
2013-02-11,ZNGA,3.67
2013-10-03,ZNGA,3.67
2013-10-18,ZNGA,3.67
2014-01-22,AMD,3.67
2014-03-03,AMD,3.67
2016-05-13,AMD,3.67
2017-08-24,ZNGA,3.67
2017-11-07,ZNGA,3.67
2018-01-29,ZNGA,3.67
2018-03-07,ZNGA,3.67
2018-10-30,ZNGA,3.67
2018-12-10,ZNGA,3.67
2012-09-06,AMD,3.66
2012-09-19,AMD,3.66
2013-07-23,AMD,3.66
2013-08-16,AMD,3.66
2013-12-02,AMD,3.66
2013-12-06,AMD,3.66
2014-05-13,ZNGA,3.66
2016-04-26,AMD,3.66
2016-05-05,AMD,3.66
2017-07-27,ZNGA,3.66
2017-09-05,ZNGA,3.66
2018-03-29,ZNGA,3.66
2018-11-01,ZNGA,3.66
2013-08-09,AMD,3.65
2013-08-12,AMD,3.65
2013-08-23,AMD,3.65
2013-10-09,AMD,3.65
2013-12-17,AMD,3.65
2013-12-18,AMD,3.65
2013-12-19,AMD,3.65
2014-04-11,AMD,3.65
2016-05-09,AMD,3.65
2016-05-11,AMD,3.65
2017-06-15,ZNGA,3.65
2017-07-14,ZNGA,3.65
2017-07-18,ZNGA,3.65
2017-08-22,ZNGA,3.65
2018-01-24,ZNGA,3.65
2018-12-03,ZNGA,3.65
2012-09-04,AMD,3.64
2013-03-04,ZNGA,3.64
2013-03-13,ZNGA,3.64
2013-10-22,ZNGA,3.64
2013-11-29,AMD,3.64
2013-12-05,AMD,3.64
2016-05-10,AMD,3.64
2017-06-21,ZNGA,3.64
2017-06-30,ZNGA,3.64
2017-07-12,ZNGA,3.64
2017-07-28,ZNGA,3.64
2018-05-02,ZNGA,3.64
2018-05-03,ZNGA,3.64
2018-10-31,ZNGA,3.64
2018-11-29,ZNGA,3.64
2018-12-11,ZNGA,3.64
2013-07-24,AMD,3.63
2013-08-20,AMD,3.63
2013-08-22,AMD,3.63
2013-12-09,AMD,3.63
2014-01-21,ZNGA,3.63
2014-01-22,ZNGA,3.63
2014-02-10,AMD,3.63
2014-09-25,AMD,3.63
2017-06-02,ZNGA,3.63
2017-08-11,ZNGA,3.63
2017-08-28,ZNGA,3.63
2018-04-18,ZNGA,3.63
2018-04-19,ZNGA,3.63
2018-12-06,ZNGA,3.63
2018-12-21,ZNGA,3.63
2012-09-18,AMD,3.62
2013-03-15,ZNGA,3.62
2013-12-03,AMD,3.62
2014-01-23,AMD,3.62
2017-06-20,ZNGA,3.62
2017-06-22,ZNGA,3.62
2017-07-03,ZNGA,3.62
2017-07-10,ZNGA,3.62
2017-08-01,ZNGA,3.62
2017-08-10,ZNGA,3.62
2017-08-15,ZNGA,3.62
2017-08-16,ZNGA,3.62
2017-08-18,ZNGA,3.62
2017-08-23,ZNGA,3.62
2017-08-25,ZNGA,3.62
2017-08-29,ZNGA,3.62
2018-10-29,ZNGA,3.62
2018-11-30,ZNGA,3.62
2018-12-24,ZNGA,3.62
2013-05-06,AMD,3.61
2013-08-21,AMD,3.61
2013-09-24,ZNGA,3.61
2013-09-26,ZNGA,3.61
2013-10-11,ZNGA,3.61
2016-04-28,AMD,3.61
2017-06-05,ZNGA,3.61
2017-06-06,ZNGA,3.61
2017-06-29,ZNGA,3.61
2017-07-31,ZNGA,3.61
2017-09-06,ZNGA,3.61
2018-02-02,ZNGA,3.61
2018-02-26,ZNGA,3.61
2018-11-09,ZNGA,3.61
2018-11-28,ZNGA,3.61
2012-09-21,AMD,3.6
2013-05-03,AMD,3.6
2013-08-19,AMD,3.6
2014-09-26,AMD,3.6
2016-05-03,AMD,3.6
2016-05-04,AMD,3.6
2017-05-30,ZNGA,3.6
2017-07-07,ZNGA,3.6
2017-07-11,ZNGA,3.6
2017-08-07,ZNGA,3.6
2017-08-21,ZNGA,3.6
2018-01-30,ZNGA,3.6
2018-02-23,ZNGA,3.6
2018-03-05,ZNGA,3.6
2018-04-17,ZNGA,3.6
2018-11-16,ZNGA,3.6
2018-12-07,ZNGA,3.6
2012-09-20,AMD,3.59
2013-10-16,ZNGA,3.59
2013-10-30,ZNGA,3.59
2013-12-16,AMD,3.59
2014-05-12,ZNGA,3.59
2016-05-12,AMD,3.59
2017-06-07,ZNGA,3.59
2017-07-05,ZNGA,3.59
2018-02-16,ZNGA,3.59
2018-12-20,ZNGA,3.59
2013-10-31,ZNGA,3.581
2013-08-26,AMD,3.58
2013-10-17,ZNGA,3.58
2013-11-01,ZNGA,3.58
2017-05-24,ZNGA,3.58
2017-06-01,ZNGA,3.58
2017-06-08,ZNGA,3.58
2017-06-12,ZNGA,3.58
2017-07-17,ZNGA,3.58
2017-08-02,ZNGA,3.58
2017-08-14,ZNGA,3.58
2018-01-31,ZNGA,3.58
2013-03-08,ZNGA,3.57
2013-09-06,AMD,3.57
2013-12-04,AMD,3.57
2017-08-04,ZNGA,3.57
2017-08-17,ZNGA,3.57
2018-02-06,ZNGA,3.57
2018-02-15,ZNGA,3.57
2018-02-20,ZNGA,3.57
2018-11-15,ZNGA,3.57
2013-11-27,AMD,3.56
2014-01-23,ZNGA,3.56
2014-01-30,ZNGA,3.56
2014-05-07,ZNGA,3.56
2017-07-13,ZNGA,3.56
2018-02-21,ZNGA,3.56
2013-04-05,ZNGA,3.55
2013-07-15,ZNGA,3.55
2013-10-14,ZNGA,3.55
2014-01-17,ZNGA,3.55
2014-09-29,AMD,3.55
2016-04-29,AMD,3.55
2018-03-06,ZNGA,3.55
2018-04-02,ZNGA,3.55
2018-04-12,ZNGA,3.55
2018-04-16,ZNGA,3.55
2018-12-04,ZNGA,3.55
2013-10-23,ZNGA,3.545
2013-03-05,ZNGA,3.54
2013-05-07,AMD,3.54
2013-07-11,ZNGA,3.54
2013-10-08,ZNGA,3.54
2013-11-13,AMD,3.54
2014-01-16,ZNGA,3.54
2014-01-28,AMD,3.54
2014-05-08,ZNGA,3.54
2018-11-12,ZNGA,3.54
2018-11-26,ZNGA,3.54
2013-10-24,ZNGA,3.535
2013-03-07,ZNGA,3.53
2013-04-03,ZNGA,3.53
2013-10-10,ZNGA,3.53
2013-10-18,AMD,3.53
2017-06-14,ZNGA,3.53
2018-03-02,ZNGA,3.53
2018-04-11,ZNGA,3.53
2018-04-20,ZNGA,3.53
2013-09-23,ZNGA,3.525
2013-02-27,ZNGA,3.52
2013-03-06,ZNGA,3.52
2013-11-14,AMD,3.52
2017-05-31,ZNGA,3.52
2018-02-22,ZNGA,3.52
2018-04-04,ZNGA,3.52
2018-04-05,ZNGA,3.52
2018-04-10,ZNGA,3.52
2018-05-01,ZNGA,3.52
2018-11-13,ZNGA,3.52
2013-10-15,ZNGA,3.515
2014-05-14,ZNGA,3.515
2012-09-05,AMD,3.51
2013-03-18,ZNGA,3.51
2013-11-12,ZNGA,3.51
2017-06-13,ZNGA,3.51
2018-02-05,ZNGA,3.51
2018-11-27,ZNGA,3.51
2013-07-12,ZNGA,3.5
2013-07-25,ZNGA,3.5
2013-11-15,AMD,3.5
2014-01-24,ZNGA,3.5
2014-05-19,ZNGA,3.5
2017-05-23,ZNGA,3.5
2017-07-06,ZNGA,3.5
2018-02-27,ZNGA,3.5
2018-04-13,ZNGA,3.5
2018-11-14,ZNGA,3.5
2017-05-16,ZNGA,3.49
2017-05-25,ZNGA,3.49
2017-05-26,ZNGA,3.49
2018-02-08,ZNGA,3.49
2018-02-14,ZNGA,3.49
2018-04-23,ZNGA,3.49
2018-11-20,ZNGA,3.49
2018-11-21,ZNGA,3.49
2013-09-20,ZNGA,3.485
2013-05-15,ZNGA,3.48
2013-10-09,ZNGA,3.48
2014-01-29,AMD,3.48
2014-01-30,AMD,3.48
2014-05-09,ZNGA,3.48
2018-04-09,ZNGA,3.48
2018-04-27,ZNGA,3.48
2018-11-23,ZNGA,3.48
2013-09-19,ZNGA,3.471
2012-09-10,AMD,3.47
2013-03-19,ZNGA,3.47
2013-04-08,ZNGA,3.47
2013-05-13,ZNGA,3.47
2013-11-18,AMD,3.47
2014-01-24,AMD,3.47
2014-02-07,AMD,3.47
2018-04-24,ZNGA,3.47
2012-09-24,AMD,3.46
2013-07-16,ZNGA,3.46
2013-07-17,ZNGA,3.46
2013-11-07,ZNGA,3.46
2013-11-08,ZNGA,3.46
2018-02-28,ZNGA,3.46
2012-09-07,AMD,3.45
2013-04-04,ZNGA,3.45
2013-04-10,ZNGA,3.45
2013-05-21,ZNGA,3.45
2013-11-26,AMD,3.45
2014-05-30,ZNGA,3.45
2016-04-25,AMD,3.45
2017-05-19,ZNGA,3.45
2018-02-13,ZNGA,3.45
2018-04-03,ZNGA,3.45
2018-04-30,ZNGA,3.45
2013-11-12,AMD,3.44
2014-05-28,ZNGA,3.44
2017-05-22,ZNGA,3.44
2018-03-01,ZNGA,3.44
2018-04-06,ZNGA,3.44
2018-04-26,ZNGA,3.44
2018-11-19,ZNGA,3.44
2012-09-27,AMD,3.43
2013-02-08,ZNGA,3.43
2013-02-25,ZNGA,3.43
2013-03-01,ZNGA,3.43
2013-05-30,ZNGA,3.43
2013-07-05,ZNGA,3.43
2013-11-11,ZNGA,3.43
2014-01-31,AMD,3.43
2013-03-22,ZNGA,3.42
2013-04-12,ZNGA,3.42
2013-05-29,ZNGA,3.42
2013-07-03,ZNGA,3.42
2013-07-18,ZNGA,3.42
2013-08-28,AMD,3.42
2013-11-19,AMD,3.42
2013-11-20,AMD,3.42
2014-01-27,ZNGA,3.42
2014-01-29,ZNGA,3.42
2018-02-12,ZNGA,3.42
2013-03-25,ZNGA,3.41
2013-04-11,ZNGA,3.41
2013-05-02,AMD,3.41
2013-09-05,AMD,3.41
2014-01-27,AMD,3.41
2014-02-06,AMD,3.41
2014-05-27,ZNGA,3.41
2014-05-29,ZNGA,3.41
2014-09-30,AMD,3.41
2018-04-25,ZNGA,3.41
2013-05-20,ZNGA,3.4
2013-05-22,ZNGA,3.4
2013-05-28,ZNGA,3.4
2013-05-31,ZNGA,3.4
2014-10-03,AMD,3.4
2017-05-11,ZNGA,3.4
2017-05-18,ZNGA,3.4
2013-04-09,ZNGA,3.39
2013-05-23,ZNGA,3.39
2013-05-24,ZNGA,3.39
2013-07-10,ZNGA,3.39
2013-08-27,AMD,3.39
2013-11-25,AMD,3.39
2014-01-28,ZNGA,3.39
2014-05-21,ZNGA,3.39
2014-06-02,ZNGA,3.39
2014-10-02,AMD,3.39
2017-05-15,ZNGA,3.39
2013-02-28,ZNGA,3.38
2013-05-17,ZNGA,3.38
2013-08-29,AMD,3.38
2012-09-28,AMD,3.37
2013-05-16,ZNGA,3.37
2013-10-21,AMD,3.37
2013-11-21,AMD,3.37
2014-02-04,AMD,3.37
2017-05-10,ZNGA,3.37
2017-05-17,ZNGA,3.37
2013-02-26,ZNGA,3.36
2013-03-26,ZNGA,3.36
2013-03-28,ZNGA,3.36
2013-07-19,ZNGA,3.36
2014-05-15,ZNGA,3.36
2014-10-06,AMD,3.36
2013-03-21,ZNGA,3.351
2013-03-27,ZNGA,3.35
2013-04-26,ZNGA,3.35
2014-05-16,ZNGA,3.35
2014-05-20,ZNGA,3.35
2014-10-01,AMD,3.35
2013-04-24,ZNGA,3.349
2013-07-09,ZNGA,3.34
2013-10-25,AMD,3.34
2013-10-31,AMD,3.34
2013-11-11,AMD,3.34
2013-11-22,AMD,3.34
2017-05-08,ZNGA,3.34
2013-03-20,ZNGA,3.338
2013-05-14,ZNGA,3.335
2013-10-29,AMD,3.33
2013-11-05,AMD,3.33
2014-02-03,AMD,3.33
2017-05-09,ZNGA,3.33
2012-09-26,AMD,3.32
2013-10-28,AMD,3.32
2013-11-04,AMD,3.32
2013-11-06,AMD,3.32
2017-05-12,ZNGA,3.32
2013-09-04,AMD,3.31
2013-11-01,AMD,3.31
2014-02-05,AMD,3.31
2014-06-03,ZNGA,3.31
2015-02-05,AMD,3.31
2018-02-09,ZNGA,3.31
2013-04-16,ZNGA,3.3
2013-07-22,ZNGA,3.3
2013-10-30,AMD,3.3
2014-05-22,ZNGA,3.3
2013-07-08,ZNGA,3.29
2012-09-25,AMD,3.28
2012-10-01,AMD,3.28
2013-07-24,ZNGA,3.28
2013-11-07,AMD,3.28
2014-05-23,ZNGA,3.28
2014-10-07,AMD,3.28
2014-10-08,AMD,3.28
2012-08-24,ZNGA,3.27
2012-10-02,AMD,3.27
2013-04-29,ZNGA,3.27
2013-07-02,ZNGA,3.27
2013-07-23,ZNGA,3.27
2013-08-30,AMD,3.27
2013-09-03,AMD,3.27
2013-09-17,ZNGA,3.27
2013-09-18,ZNGA,3.27
2013-11-08,AMD,3.27
2014-06-04,ZNGA,3.27
2012-08-22,ZNGA,3.26
2013-05-08,ZNGA,3.26
2012-08-23,ZNGA,3.25
2012-10-09,AMD,3.25
2013-02-14,ZNGA,3.25
2013-02-19,ZNGA,3.25
2013-02-12,ZNGA,3.241
2014-07-11,ZNGA,3.24
2012-09-21,ZNGA,3.235
2013-04-22,ZNGA,3.23
2013-05-10,ZNGA,3.23
2013-10-24,AMD,3.23
2014-06-27,ZNGA,3.23
2014-07-01,ZNGA,3.23
2012-10-04,AMD,3.22
2012-10-05,AMD,3.22
2013-04-15,ZNGA,3.22
2013-04-17,ZNGA,3.22
2013-05-01,AMD,3.22
2013-05-03,ZNGA,3.22
2013-05-06,ZNGA,3.21
2013-05-09,ZNGA,3.21
2014-06-30,ZNGA,3.21
2015-03-02,AMD,3.21
2012-09-19,ZNGA,3.2
2012-10-11,AMD,3.2
2013-02-15,ZNGA,3.2
2013-05-02,ZNGA,3.2
2014-06-10,ZNGA,3.2
2014-07-02,ZNGA,3.2
2017-05-05,ZNGA,3.2
2012-10-08,AMD,3.19
2013-02-22,ZNGA,3.19
2013-04-19,ZNGA,3.19
2013-04-30,ZNGA,3.19
2014-06-26,ZNGA,3.19
2014-07-03,ZNGA,3.19
2012-09-14,ZNGA,3.18
2012-09-20,ZNGA,3.18
2013-04-18,ZNGA,3.18
2013-04-23,ZNGA,3.18
2013-05-01,ZNGA,3.18
2013-10-22,AMD,3.18
2014-06-11,ZNGA,3.18
2014-07-14,ZNGA,3.18
2012-07-26,ZNGA,3.175
2013-02-13,ZNGA,3.17
2013-04-01,ZNGA,3.16
2012-10-10,AMD,3.15
2014-07-07,ZNGA,3.15
2014-09-17,ZNGA,3.15
2015-02-13,AMD,3.15
2013-10-23,AMD,3.14
2015-03-03,AMD,3.14
2013-04-25,ZNGA,3.13
2013-05-07,ZNGA,3.13
2014-06-17,ZNGA,3.13
2012-10-03,AMD,3.12
2014-06-23,ZNGA,3.12
2014-07-10,ZNGA,3.12
2014-08-20,ZNGA,3.12
2015-02-12,AMD,3.12
2014-06-18,ZNGA,3.11
2014-08-19,ZNGA,3.11
2015-02-17,AMD,3.11
2015-02-24,AMD,3.11
2015-02-27,AMD,3.11
2013-09-09,ZNGA,3.1
2014-06-12,ZNGA,3.1
2014-06-13,ZNGA,3.1
2014-06-25,ZNGA,3.1
2014-07-15,ZNGA,3.1
2014-07-21,ZNGA,3.1
2015-02-25,AMD,3.1
2013-02-07,ZNGA,3.09
2013-09-16,ZNGA,3.09
2012-07-27,ZNGA,3.085
2012-08-28,ZNGA,3.08
2012-09-17,ZNGA,3.08
2013-02-20,ZNGA,3.08
2013-09-13,ZNGA,3.08
2014-06-16,ZNGA,3.08
2014-07-17,ZNGA,3.08
2014-08-18,ZNGA,3.08
2014-08-22,ZNGA,3.08
2014-09-05,ZNGA,3.08
2014-09-18,ZNGA,3.08
2015-02-18,AMD,3.08
2015-02-26,AMD,3.08
2012-09-18,ZNGA,3.075
2012-09-12,ZNGA,3.07
2013-04-02,ZNGA,3.07
2013-07-01,ZNGA,3.07
2015-02-11,AMD,3.07
2012-08-15,ZNGA,3.06
2012-08-27,ZNGA,3.06
2014-06-19,ZNGA,3.06
2014-06-24,ZNGA,3.06
2014-07-23,ZNGA,3.06
2014-08-21,ZNGA,3.06
2014-09-19,ZNGA,3.06
2015-02-20,AMD,3.06
2015-02-23,AMD,3.06
2015-06-05,ZNGA,3.06
2015-02-19,AMD,3.055
2013-06-04,ZNGA,3.05
2014-07-18,ZNGA,3.05
2014-09-04,ZNGA,3.05
2014-09-22,ZNGA,3.05
2015-03-04,AMD,3.05
2015-05-14,ZNGA,3.05
2015-05-15,ZNGA,3.05
2014-06-20,ZNGA,3.04
2014-07-08,ZNGA,3.04
2014-07-24,ZNGA,3.04
2015-02-09,AMD,3.04
2015-02-10,AMD,3.04
2015-06-03,ZNGA,3.04
2015-06-12,ZNGA,3.04
2014-07-22,ZNGA,3.0399
2013-08-01,ZNGA,3.03
2013-09-10,ZNGA,3.03
2015-02-06,AMD,3.03
2012-08-14,ZNGA,3.02
2013-07-29,ZNGA,3.02
2013-09-06,ZNGA,3.02
2013-09-12,ZNGA,3.02
2014-07-16,ZNGA,3.02
2014-07-28,ZNGA,3.02
2014-09-08,ZNGA,3.02
2014-09-16,ZNGA,3.02
2015-06-04,ZNGA,3.02
2012-07-30,ZNGA,3.01
2012-08-07,ZNGA,3.01
2012-08-09,ZNGA,3.01
2013-07-26,ZNGA,3.01
2014-07-09,ZNGA,3.01
2014-08-25,ZNGA,3.01
2014-09-02,ZNGA,3.01
2014-09-03,ZNGA,3.01
2014-09-24,ZNGA,3.01
2015-05-13,ZNGA,3.01
2015-06-10,ZNGA,3.01
2016-10-10,ZNGA,3.01
2016-12-08,ZNGA,3.01
2013-09-05,ZNGA,3.005
2012-08-16,ZNGA,3.0
2012-08-17,ZNGA,3.0
2013-08-02,ZNGA,3.0
2013-08-09,ZNGA,3.0
2013-09-11,ZNGA,3.0
2014-06-09,ZNGA,3.0
2014-07-25,ZNGA,3.0
2014-09-23,ZNGA,3.0
2015-05-19,ZNGA,3.0
2015-12-28,AMD,3.0
2015-12-29,AMD,3.0
2016-12-07,ZNGA,3.0
2013-06-03,ZNGA,2.991
2012-08-20,ZNGA,2.99
2013-02-06,ZNGA,2.99
2014-09-10,ZNGA,2.99
2015-06-08,ZNGA,2.99
2015-06-11,ZNGA,2.99
2015-06-15,ZNGA,2.99
2015-06-18,ZNGA,2.99
2015-06-19,ZNGA,2.99
2015-06-25,ZNGA,2.99
2013-07-31,ZNGA,2.98
2015-03-05,AMD,2.98
2015-06-02,ZNGA,2.98
2015-06-09,ZNGA,2.98
2015-06-22,ZNGA,2.98
2015-06-24,ZNGA,2.98
2015-12-30,AMD,2.98
